Date,MARKET,UNH,GS,HD,AMGN,MCD,MSFT,V,CAT,HON,TRV,CVX,JNJ,CRM,AAPL,AXP,BA,WMT,PG,IBM,MMM,JPM,DIS,MRK,NKE,KO,DOW,CSCO,VZ,WBA,INTC
2017-07-12,2443.25,172.80992126464844,205.4754638671875,134.93270874023438,148.47740173339844,138.24624633789062,66.50175476074219,92.96668243408203,95.6649398803711,116.1732177734375,110.73395538330078,82.47151947021484,115.15995025634766,90.4000015258789,34.44393539428711,78.68819427490234,194.523681640625,66.95706939697266,75.27175903320312,114.63246154785156,178.66253662109375,79.56254577636719,100.69998168945312,50.8074951171875,55.208465576171875,37.62430191040039,,26.55275535583496,33.99169158935547,64.7704849243164,29.818737030029297
2017-07-13,2447.830078125,171.6898956298828,208.1953887939453,135.5516815185547,149.9940643310547,136.88658142089844,67.08126068115234,92.73472595214844,95.2347412109375,116.65592193603516,110.8930892944336,82.66204071044922,114.8377456665039,89.56999969482422,34.9236946105957,79.19844055175781,194.32582092285156,67.96224975585938,75.04671478271484,114.58026123046875,178.4849395751953,80.06997680664062,100.61316680908203,50.896514892578125,54.942955017089844,37.556671142578125,,26.646493911743164,34.204036712646484,65.17988586425781,29.81003189086914
2017-07-14,2459.27001953125,173.00430297851562,206.56886291503906,135.1891632080078,151.78504943847656,137.0984649658203,68.0252685546875,93.691650390625,95.49812316894531,117.08695983886719,111.14949035644531,82.90814208984375,115.48223114013672,90.0,35.223846435546875,79.11492919921875,196.4741973876953,69.13041687011719,75.3929443359375,115.03522491455078,179.0599365234375,79.33894348144531,101.38497161865234,51.03409957885742,54.99985122680664,37.76800537109375,,26.77431297302246,34.259090423583984,65.93186950683594,30.19310760498047
2017-07-17,2459.139892578125,172.49522399902344,207.16525268554688,136.0823211669922,152.01638793945312,137.08078002929688,68.55803680419922,93.594970703125,95.55960845947266,116.5956039428711,111.60038757324219,82.72554779052734,115.09030151367188,89.29000091552734,35.34674835205078,79.05928039550781,196.93589782714844,69.15758514404297,75.782470703125,114.11784362792969,178.9838104248047,78.59931945800781,101.09553527832031,50.669918060302734,54.80070114135742,37.810264587402344,,26.842487335205078,34.33774185180664,66.15746307373047,30.010272979736328
2017-07-18,2460.610107421875,172.95803833007812,201.78863525390625,134.56129455566406,152.08497619628906,135.9330291748047,68.51130676269531,94.3199234008789,94.68412780761719,116.53527069091797,110.98152923583984,82.33655548095703,117.1020736694336,89.2699966430664,35.469642639160156,79.33760833740234,196.2198028564453,69.00364685058594,76.72596740722656,114.85623931884766,178.67098999023438,78.32408905029297,102.02169799804688,50.508052825927734,54.66794967651367,37.75955581665039,,26.85100746154785,34.1017951965332,65.7313232421875,30.06251335144043
2017-07-19,2473.830078125,175.12405395507812,201.39108276367188,135.56053161621094,153.541748046875,135.8712158203125,69.03473663330078,94.96754455566406,95.37389373779297,117.36279296875,111.80374908447266,82.92401885986328,117.75530242919922,89.55999755859375,35.691802978515625,79.71796417236328,198.7073974609375,68.7048110961914,77.07490539550781,110.0307846069336,179.3389892578125,78.43588256835938,103.05396270751953,50.67801284790039,54.78173828125,37.89479446411133,,27.183340072631836,34.172584533691406,66.47496032714844,30.088626861572266
2017-07-20,2473.449951171875,177.26229858398438,200.87603759765625,130.01608276367188,153.66171264648438,136.15374755859375,69.3712158203125,94.83221435546875,94.90520477294922,116.3283462524414,110.13277435302734,83.05895233154297,118.9397201538086,90.54000091552734,35.53110122680664,79.17990112304688,198.14202880859375,68.84063720703125,77.29300689697266,110.12772369384766,179.63487243652344,78.43588256835938,103.57493591308594,50.936973571777344,56.042938232421875,37.8863410949707,,27.14925193786621,34.77817153930664,66.67549133300781,30.254053115844727
2017-07-21,2472.5400390625,177.52149963378906,198.96031188964844,129.68002319335938,154.4243621826172,135.89773559570312,68.96930694580078,96.27243041992188,94.25965118408203,117.53521728515625,110.64557647705078,81.96346282958984,117.84235382080078,89.69000244140625,35.514549255371094,79.40253448486328,199.89466857910156,68.95838165283203,77.3017349243164,109.69515228271484,178.544189453125,78.16928100585938,103.314453125,50.686100006103516,56.848968505859375,38.0638427734375,,27.132211685180664,34.78602600097656,65.92350006103516,30.23663330078125
2017-07-24,2469.909912109375,176.69766235351562,197.15309143066406,127.84961700439453,155.1527557373047,134.0701141357422,68.79170989990234,97.01670837402344,95.66572570800781,118.70752716064453,111.73298645019531,81.92378997802734,115.83929443359375,89.66999816894531,35.94468307495117,78.85519409179688,199.932373046875,69.62847900390625,76.92660522460938,108.88221740722656,177.56332397460938,78.50469207763672,103.22762298583984,50.63753890991211,55.90069580078125,37.90324783325195,,27.14925193786621,34.37706756591797,66.50838470458984,30.036396026611328
2017-07-25,2477.1298828125,176.24407958984375,200.2253875732422,129.9630584716797,155.00706481933594,140.4447021484375,69.3431625366211,96.64939880371094,101.28997802734375,118.31099700927734,112.68782806396484,82.86844635009766,114.85514831542969,90.62999725341797,36.09830093383789,79.2355728149414,200.1962127685547,71.10454559326172,77.76407623291016,109.03138732910156,168.59214782714844,79.81196594238281,102.66807556152344,50.467586517333984,56.31793212890625,38.241371154785156,,27.370813369750977,34.58941650390625,66.89271545410156,30.18440055847168
2017-07-26,2477.830078125,176.568115234375,200.83084106445312,129.71543884277344,150.7224884033203,138.18446350097656,69.21232604980469,97.48068237304688,100.38798522949219,119.3799057006836,111.39704895019531,83.44794464111328,114.04522705078125,91.06999969482422,36.26847457885742,79.1335220336914,219.97457885742188,71.44866180419922,77.90367889404297,108.412353515625,168.28773498535156,79.063720703125,103.16973876953125,50.01438522338867,55.34122848510742,38.66401672363281,,26.978830337524414,34.91973114013672,65.73969268798828,30.254053115844727
2017-07-27,2475.419921875,174.88339233398438,200.13502502441406,130.63511657714844,147.5176544189453,138.5729522705078,68.38045501708984,96.24343872070312,101.1396484375,118.07828521728516,111.29095458984375,84.23383331298828,113.94073486328125,90.51000213623047,35.583091735839844,77.788330078125,227.08880615234375,72.24555969238281,79.10757446289062,108.19605255126953,169.15020751953125,78.73692321777344,106.12185668945312,51.5439453125,55.1420783996582,38.985225677490234,,26.902135848999023,37.60163116455078,65.8232421875,30.44557762145996
2017-07-28,2472.10009765625,176.93833923339844,202.05975341796875,130.944580078125,149.565673828125,137.60174560546875,68.2682876586914,95.83747863769531,100.9009017944336,117.91449737548828,112.46681213378906,85.82942962646484,114.82906341552734,90.62000274658203,35.33256912231445,78.6696548461914,227.34320068359375,72.272705078125,78.6975326538086,107.61432647705078,168.8711700439453,78.50469207763672,106.08326721191406,51.88385009765625,55.63517761230469,38.89224624633789,,26.859525680541992,37.7038688659668,66.52508544921875,30.74159812927246
2017-07-31,2470.300048828125,177.54925537109375,203.614013671875,132.28872680664062,149.53993225097656,136.97486877441406,67.95052337646484,96.23377227783203,100.76824951171875,117.33695220947266,113.24481201171875,86.67884826660156,115.58674621582031,90.80000305175781,35.15059280395508,79.06857299804688,228.4645233154297,72.43569946289062,79.22969055175781,107.89773559570312,170.0972137451172,78.95191955566406,106.0543212890625,51.69771194458008,55.995521545410156,38.74855041503906,,26.799875259399414,38.06566619873047,67.40240478515625,30.880895614624023
2017-08-01,2476.35009765625,177.9380645751953,205.12303161621094,132.50975036621094,149.21429443359375,136.00367736816406,67.83833312988281,97.49999237060547,100.0165786743164,118.10413360595703,114.23502349853516,87.9410400390625,115.40382385253906,91.22000122070312,35.46255874633789,79.07785034179688,225.61883544921875,72.89753723144531,79.47394561767578,108.36759185791016,171.79673767089844,80.0097885131836,106.71034240722656,51.73008346557617,56.74467086791992,38.63020324707031,,26.970306396484375,38.45103073120117,67.78675079345703,31.64703369140625
2017-08-02,2477.570068359375,178.6508026123047,204.46339416503906,133.0845947265625,149.49710083007812,138.25514221191406,67.53925323486328,97.89632415771484,100.00772094726562,119.57818603515625,113.81065368652344,87.68701171875,115.09900665283203,89.88999938964844,37.13819122314453,79.1335220336914,224.21482849121094,72.92472839355469,79.42162322998047,107.73365783691406,173.6823272705078,80.07856750488281,104.8387451171875,51.34162139892578,56.6972541809082,38.537227630615234,,26.859525680541992,37.91623306274414,67.70319366455078,31.899520874023438
2017-08-03,2472.159912109375,180.28919982910156,202.4031524658203,133.34100341796875,149.2571563720703,136.60403442382812,67.43643188476562,97.22936248779297,100.42334747314453,120.30228424072266,114.54444885253906,86.8693618774414,116.1353988647461,90.3499984741211,36.76713943481445,79.35614776611328,224.49749755859375,73.23261260986328,79.26459503173828,108.0990982055664,175.55093383789062,79.55394744873047,105.27288818359375,51.406375885009766,57.02914810180664,38.6048469543457,,26.89361572265625,38.23081970214844,67.71990966796875,32.00741958618164
2017-08-04,2476.830078125,180.3910369873047,207.6441650390625,135.07418823242188,148.9744110107422,135.8094482421875,67.93181610107422,97.51934051513672,101.1219711303711,120.71600341796875,114.65940856933594,87.40917205810547,115.98735046386719,90.44999694824219,36.9609375,79.75507354736328,223.9886932373047,72.87944793701172,79.09884643554688,108.26318359375,175.57627868652344,80.55158996582031,103.8932876586914,51.06646728515625,56.6688117980957,38.46114730834961,,27.098129272460938,38.466758728027344,67.72825622558594,31.84075355529785
2017-08-07,2480.909912109375,180.29844665527344,210.4724884033203,135.60476684570312,149.59991455078125,136.82481384277344,67.67009735107422,98.09928894042969,101.44033813476562,119.78504180908203,113.87252044677734,87.1471939086914,115.70866394042969,90.5,37.532867431640625,79.64374542236328,226.3632354736328,73.60388946533203,79.77056884765625,107.00274658203125,175.39871215820312,80.8612060546875,102.60053253173828,50.85605239868164,56.6972541809082,38.57948684692383,,27.132211685180664,38.42744064331055,68.10425567626953,31.95478630065918
2017-08-08,2474.919921875,180.4095458984375,209.6863555908203,135.60476684570312,148.83726501464844,136.7806396484375,68.03460693359375,97.89632415771484,101.17503356933594,119.53507232666016,113.6515121459961,87.59967803955078,115.19481658935547,90.26000213623047,37.833030700683594,79.72723388671875,225.67538452148438,73.88463592529297,79.89270782470703,107.10823822021484,174.54473876953125,80.56880950927734,103.20832824707031,50.435211181640625,56.384315490722656,38.54567337036133,,26.987346649169922,38.22294235229492,67.74498748779297,31.93723487854004
2017-08-09,2474.02001953125,180.34475708007812,208.74658203125,137.2937469482422,148.71730041503906,136.7806396484375,67.73552703857422,97.5966796875,101.11311340332031,119.81954956054688,115.06607055664062,88.02836608886719,116.03086853027344,90.12000274658203,38.064632415771484,79.49530029296875,222.10179138183594,74.36758422851562,80.1893310546875,106.85200500488281,174.58700561523438,80.4398193359375,99.20464324951172,50.57280349731445,56.80156326293945,38.537227630615234,,26.944744110107422,37.924095153808594,67.91207122802734,32.095115661621094
2017-08-10,2438.2099609375,178.25279235839844,203.76759338378906,136.07342529296875,144.91258239746094,138.28158569335938,66.74478912353516,96.1661148071289,100.060791015625,118.3023910522461,114.65940856933594,87.40917205810547,115.90897369384766,87.62999725341797,36.852210998535156,78.44699096679688,220.74630737304688,73.50188446044922,80.03227996826172,106.9047622680664,174.3756103515625,79.28733825683594,97.77681732177734,50.32191467285156,56.014488220214844,38.66401672363281,,26.416410446166992,37.76679229736328,66.63371276855469,31.70040512084961
2017-08-11,2441.320068359375,178.66932678222656,202.5477294921875,136.95773315429688,145.18682861328125,138.88198852539062,67.76358795166016,96.7460708618164,99.79548645019531,117.74212646484375,113.32437896728516,86.71060943603516,115.91767883300781,88.29000091552734,37.36469650268555,78.19651794433594,222.64212036132812,73.26496887207031,79.68331909179688,106.9047622680664,174.16427612304688,78.6250991821289,98.39424896240234,50.48377227783203,55.91967010498047,38.537227630615234,,26.816917419433594,37.798255920410156,67.44417572021484,31.46357536315918
2017-08-14,2465.840087890625,179.3080291748047,205.4483642578125,136.40943908691406,147.10630798339844,138.84664916992188,68.78236389160156,98.46659851074219,100.5560073852539,119.19025421142578,113.86367797851562,86.29781341552734,116.24862670898438,90.25,37.927032470703125,79.29122161865234,224.7938232421875,73.53832244873047,79.95377349853516,107.26654815673828,175.33953857421875,79.54534149169922,97.8250503540039,50.718475341796875,56.68775939941406,38.71472930908203,,27.132211685180664,38.36451721191406,68.12096405029297,31.875837326049805
2017-08-15,2464.610107421875,180.03932189941406,205.6561737060547,132.79275512695312,146.69223022460938,139.1645050048828,68.8011703491211,99.20120239257812,100.50294494628906,118.45753479003906,114.09356689453125,86.1866683959961,116.16154479980469,90.69999694824219,38.34224319458008,80.51580047607422,226.7085723876953,73.60212707519531,80.43357849121094,107.07809448242188,175.17892456054688,79.75176239013672,97.93118286132812,50.58088684082031,55.53087615966797,39.044410705566406,,27.345252990722656,38.12857437133789,67.78675079345703,31.577608108520508
2017-08-16,2468.110107421875,179.36358642578125,203.8670196533203,134.63204956054688,147.8568572998047,140.29461669921875,69.2052001953125,100.02896881103516,100.91856384277344,119.60525512695312,114.46487426757812,85.66546630859375,116.84951782226562,92.23999786376953,38.188011169433594,81.0724105834961,225.21090698242188,73.79348754882812,80.6429672241211,107.40221405029297,175.80459594726562,79.20133972167969,98.59684753417969,50.742740631103516,55.51191711425781,39.05286407470703,,27.558284759521484,38.07352066040039,68.23178100585938,31.41094207763672
2017-08-17,2430.010009765625,178.37306213378906,200.080810546875,132.35060119628906,144.76840209960938,139.40284729003906,68.0306396484375,98.90592193603516,100.05194091796875,117.67365264892578,113.33323669433594,84.9278335571289,115.86538696289062,90.87999725341797,37.45486831665039,79.86637115478516,223.3150634765625,72.62706756591797,80.32015991210938,106.04553985595703,173.63157653808594,77.96287536621094,97.8057632446289,50.046756744384766,54.48777389526367,38.76546096801758,,26.450496673583984,37.66455078125,67.92109680175781,30.84956932067871
2017-08-18,2425.550048828125,176.63284301757812,200.740478515625,130.42286682128906,144.31980895996094,139.28810119628906,68.11521911621094,99.24478149414062,100.74171447753906,116.89405059814453,113.0679931640625,85.37684631347656,115.50833129882812,90.76000213623047,37.369449615478516,79.20771026611328,223.48574829101562,72.27169036865234,80.66912841796875,105.29185485839844,172.09266662597656,78.040283203125,97.14974212646484,49.76350402832031,52.107608795166016,38.6048469543457,,25.879562377929688,37.50725173950195,67.19898223876953,30.709217071533203
2017-08-21,2428.3701171875,177.7529296875,199.5115509033203,131.93496704101562,145.07037353515625,139.81785583496094,67.79573059082031,99.93218231201172,100.45873260498047,117.43110656738281,112.6789779663086,84.81558227539062,116.22246551513672,91.76000213623047,37.300628662109375,79.1335220336914,223.400390625,72.63619232177734,81.00935363769531,105.76667022705078,172.9551239013672,77.94568634033203,97.60316467285156,50.15196990966797,50.83692932128906,38.613304138183594,,26.143726348876953,37.861175537109375,67.67759704589844,30.63027000427246
2017-08-22,2452.510009765625,180.3077392578125,202.0326385498047,132.5627899169922,146.71810913085938,140.94798278808594,68.7447738647461,100.75508117675781,102.42192077636719,118.58318328857422,112.9619140625,85.2806167602539,117.31110382080078,92.94999694824219,37.91041564941406,79.1335220336914,227.2583465576172,72.91867065429688,80.94828033447266,106.2791976928711,173.72459411621094,78.7455062866211,99.1467514038086,50.51614761352539,51.33002853393555,38.54567337036133,,26.646493911743164,38.02632522583008,68.2485580444336,30.39344024658203
2017-08-23,2444.0400390625,179.7986297607422,201.2736053466797,131.84654235839844,145.79502868652344,140.21514892578125,68.33135223388672,99.89344024658203,101.4757080078125,118.15869903564453,112.42259979248047,85.48106384277344,115.65640258789062,93.06999969482422,37.957862854003906,79.11492919921875,225.68484497070312,72.86399841308594,80.6429672241211,107.13084411621094,172.35118103027344,78.84011840820312,97.9215316772461,50.29764175415039,50.83692932128906,38.494956970214844,,26.348241806030273,37.97127914428711,68.31574249267578,30.402204513549805
2017-08-24,2438.969970703125,180.27069091796875,201.49952697753906,131.0948944091797,146.61459350585938,139.8620147705078,68.30315399169922,99.93218231201172,101.50224304199219,118.27132415771484,111.01687622070312,86.14659118652344,115.73477172851562,94.1500015258789,37.78941345214844,79.18915557861328,226.3009796142578,71.38777160644531,80.49463653564453,107.73382568359375,171.88345336914062,78.71112060546875,97.94082641601562,50.7508430480957,51.05503463745117,38.385074615478516,,26.620927810668945,37.994876861572266,67.59362030029297,30.446073532104492
2017-08-25,2443.050048828125,179.90969848632812,201.0296173095703,132.33291625976562,146.43344116210938,140.22396850585938,68.42528533935547,100.05801391601562,102.00627136230469,118.51385498046875,111.81254577636719,86.78001403808594,115.41049194335938,94.0999984741211,37.92939376831055,79.29122161865234,223.59947204589844,71.65203094482422,80.70401763916016,108.3367919921875,171.8919677734375,79.02931213378906,98.79945373535156,50.936973571777344,51.1119270324707,38.52031707763672,,26.79135513305664,38.28586959838867,68.12261962890625,30.41098976135254
2017-08-28,2444.239990234375,180.58538818359375,199.11390686035156,133.87156677246094,148.19329833984375,140.97447204589844,68.43470001220703,100.47430419921875,101.75868225097656,118.55715942382812,108.94808197021484,86.40316009521484,115.46306610107422,93.66000366210938,38.31139373779297,79.2355728149414,224.82225036621094,71.10527801513672,80.66912841796875,107.40974426269531,172.17262268066406,78.77989959716797,98.94415283203125,51.2445068359375,50.950706481933594,38.393524169921875,,26.876575469970703,38.23081970214844,68.14781188964844,30.39344024658203
2017-08-29,2446.300048828125,182.1034698486328,199.44033813476562,133.2845001220703,148.5814971923828,140.71839904785156,68.64141082763672,100.46463012695312,102.58995056152344,119.21549987792969,108.75357818603516,86.48334503173828,115.87499237060547,93.83000183105469,38.65305709838867,79.24481964111328,227.9597930908203,71.77959442138672,80.53828430175781,107.88457489013672,172.5637969970703,78.34990692138672,98.95380401611328,51.08264923095703,50.00244140625,38.41887664794922,,26.825443267822266,38.152164459228516,68.36611938476562,30.463613510131836
2017-08-30,2457.590087890625,181.31671142578125,201.6708221435547,133.42678833007812,149.80653381347656,141.6865234375,69.54347229003906,100.4259262084961,103.95179748535156,119.57063293457031,107.692626953125,86.37909698486328,114.8758544921875,94.86000061035156,38.75745391845703,79.49530029296875,227.93138122558594,71.57001495361328,80.14570617675781,107.44744873046875,173.2185821533203,78.5304946899414,99.24323272705078,51.08264923095703,49.84123611450195,38.368167877197266,,27.260040283203125,37.84544372558594,68.66839599609375,30.603961944580078
2017-08-31,2471.64990234375,184.1121368408203,202.8677215576172,133.31117248535156,153.36082458496094,142.07730102539062,70.25760650634766,100.22260284423828,103.89874267578125,119.76985931396484,107.13566589355469,86.29090118408203,116.01524353027344,95.48999786376953,38.91168212890625,79.87565612792969,227.1730499267578,71.14171600341797,80.49463653564453,107.80166625976562,173.75437927246094,78.16928100585938,97.63209533691406,51.68153381347656,50.250389099121094,38.50341033935547,,27.447507858276367,37.72747802734375,68.43331146240234,30.761856079101562
2017-09-01,2476.550048828125,184.89895629882812,204.80809020996094,134.1206817626953,154.17178344726562,141.9351806640625,69.47771453857422,100.59049224853516,104.59735107421875,119.21549987792969,106.0040054321289,87.20499420166016,114.84081268310547,96.01000213623047,38.923545837402344,79.91278839111328,227.8081512451172,71.41510009765625,80.7214584350586,108.59307098388672,173.10801696777344,78.86591339111328,97.9215316772461,51.65724563598633,50.77373504638672,38.69783020019531,,27.52419662475586,37.688140869140625,68.19818878173828,30.779394149780273
2017-09-05,2457.85009765625,184.49168395996094,197.46371459960938,136.03306579589844,152.47225952148438,141.3045654296875,69.1676254272461,99.72885131835938,104.61503601074219,118.24532318115234,102.05207061767578,87.75021362304688,113.85040283203125,96.18000030517578,38.45612716674805,79.14279174804688,224.65162658691406,72.71822357177734,80.88721466064453,107.80919647216797,170.91395568847656,76.982421875,98.01800537109375,51.48731231689453,50.440696716308594,38.8161735534668,,26.944744110107422,37.247718811035156,68.39971923828125,30.717992782592773
2017-09-06,2465.5400390625,183.63082885742188,198.415771484375,139.26202392578125,153.88706970214844,140.5230255126953,68.97029876708984,99.89344024658203,103.44773864746094,118.27999114990234,104.08550262451172,89.63444519042969,114.5252914428711,95.81999969482422,38.415794372558594,79.06857299804688,222.39564514160156,72.97335815429688,80.88721466064453,108.39707946777344,171.82391357421875,77.49845123291016,97.9215316772461,51.79483413696289,50.20281982421875,38.8499870300293,,27.157777786254883,36.893798828125,68.65160369873047,31.367080688476562
2017-09-07,2465.10009765625,184.13255310058594,195.70468139648438,140.48065185546875,155.89715576171875,142.01507568359375,69.85355377197266,101.22947692871094,104.14635467529297,118.73905181884766,102.4576416015625,89.64247131347656,115.85748291015625,96.7300033569336,38.261566162109375,78.30784606933594,223.99758911132812,73.0097885131836,81.10531616210938,107.70366668701172,173.87339782714844,76.13957977294922,93.63806915283203,52.05380630493164,49.850746154785156,39.12047576904297,,27.064041137695312,36.33539962768555,68.48368072509766,31.174114227294922
2017-09-08,2461.429931640625,183.74232482910156,196.94692993164062,142.01951599121094,155.8367462158203,141.84637451171875,69.51528930664062,101.10362243652344,104.19056701660156,119.16349792480469,106.53173828125,88.82462310791016,114.79695892333984,96.43000030517578,37.6375617980957,78.15943145751953,226.33889770507812,71.8798599243164,80.99189758300781,107.3645248413086,174.9193878173828,76.04497528076172,93.64771270751953,52.013336181640625,49.669960021972656,39.137393951416016,,26.825443267822266,36.26461410522461,68.34093475341797,30.867101669311523
2017-09-11,2488.110107421875,185.44268798828125,200.43772888183594,140.87205505371094,160.88351440429688,143.46279907226562,70.24822235107422,102.76882934570312,105.1191177368164,120.40218353271484,109.0224609375,90.21978759765625,116.75145721435547,97.70999908447266,38.31850814819336,79.49530029296875,228.05459594726562,72.06209564208984,81.9951400756836,109.1809310913086,178.21044921875,77.22322845458984,93.66700744628906,52.70932388305664,50.45973205566406,39.32335662841797,,27.430463790893555,36.4140510559082,69.0882339477539,31.375858306884766
2017-09-12,2496.47998046875,183.4821319580078,204.8715362548828,142.24188232421875,164.77426147460938,138.84445190429688,70.17305755615234,102.82691955566406,106.94963073730469,120.12499237060547,108.9512939453125,90.19572448730469,116.24311065673828,96.8499984741211,38.16667175292969,80.29315185546875,228.04510498046875,72.5450668334961,81.57640838623047,109.85926818847656,178.27847290039062,78.16928100585938,94.43879699707031,52.97639465332031,50.81180191040039,39.49241256713867,,27.617935180664062,36.79942321777344,69.4744873046875,31.65654754638672
2017-09-13,2498.3701171875,184.28123474121094,205.42466735839844,142.33970642089844,163.6527862548828,139.43948364257812,70.67105102539062,102.45903778076172,105.79118347167969,119.44935607910156,108.08844757080078,91.55078125,116.08535766601562,95.61000061035156,37.87956237792969,80.37662506103516,229.32476806640625,72.77289581298828,81.61131286621094,110.03262329101562,178.1509246826172,78.39289093017578,95.33602142333984,52.96830749511719,50.92599105834961,39.619197845458984,,27.421937942504883,37.16120529174805,69.46610260009766,31.8670654296875
2017-09-14,2495.6201171875,183.72373962402344,205.68763732910156,141.7704315185547,163.42845153808594,139.43948364257812,70.25760650634766,102.7010726928711,106.5428466796875,118.85169219970703,106.70964813232422,91.76726531982422,117.60159301757812,95.30000305175781,37.55452346801758,79.95916748046875,232.4528350830078,72.60884857177734,81.61131286621094,109.6934585571289,179.80068969726562,78.23808288574219,94.44844818115234,53.8975715637207,51.12580108642578,39.286922454833984,,27.430463790893555,37.10615158081055,68.86151885986328,31.99863052368164
2017-09-15,2500.22998046875,184.141845703125,204.20968627929688,140.8987274169922,161.7289276123047,139.36842346191406,70.76502990722656,101.9459228515625,107.32988739013672,120.3588638305664,107.3678970336914,91.91161346435547,117.8382339477539,94.62999725341797,37.93415069580078,80.70133972167969,236.02638244628906,73.24671936035156,81.36701202392578,109.15078735351562,181.43350219726562,78.79711151123047,95.04659271240234,53.930179595947266,51.25901412963867,39.3465576171875,,27.643495559692383,37.64095687866211,69.27296447753906,32.45475769042969
2017-09-18,2503.8701171875,184.1511688232422,206.30419921875,140.3739013671875,160.8662567138672,139.1552734375,70.62408447265625,101.49087524414062,109.50531768798828,119.25012969970703,107.3857192993164,92.36061096191406,118.6533432006836,95.73999786376953,37.64704513549805,81.51771545410156,239.89382934570312,72.90045928955078,81.2623519897461,108.94727325439453,181.7821502685547,79.91519165039062,94.64139556884766,53.79159927368164,50.90695571899414,39.286922454833984,,27.711673736572266,37.82184600830078,69.35693359375,32.45475769042969
2017-09-19,2506.64990234375,180.8618927001953,207.55543518066406,140.24049377441406,160.73684692382812,139.82139587402344,70.88717651367188,102.05241394042969,110.31004333496094,119.3194351196289,107.26117706298828,93.28269958496094,118.51311492919922,95.3499984741211,37.661293029785156,82.5660171508789,239.30615234375,72.9460220336914,82.15217590332031,108.82669067382812,181.612060546875,80.79241180419922,94.95977020263672,53.75899124145508,50.74518966674805,39.17615509033203,,27.686105728149414,38.8049430847168,68.18980407714844,32.6565055847168
2017-09-20,2508.239990234375,181.8839569091797,208.3533172607422,141.1477508544922,162.33285522460938,141.9973602294922,70.41736602783203,101.62641906738281,110.40734100341797,120.13367462158203,108.44426727294922,93.30674743652344,116.76020050048828,95.20999908447266,37.03017044067383,82.0372314453125,242.14981079101562,73.3560562133789,82.35282135009766,109.94970703125,179.01834106445312,81.36003875732422,95.71226501464844,53.62856674194336,50.964046478271484,39.00574493408203,,27.77984046936035,38.91505432128906,66.19977569580078,32.51616287231445
2017-09-21,2500.60009765625,181.38223266601562,209.71337890625,141.60145568847656,161.01295471191406,141.242431640625,69.73139953613281,101.95558166503906,110.35428619384766,122.01329803466797,108.07066345214844,93.38691711425781,115.47183990478516,94.86000061035156,36.394283294677734,82.02794647216797,242.69961547851562,72.9095687866211,80.81742858886719,109.4823989868164,178.9588165283203,81.72984313964844,95.40354919433594,53.473697662353516,50.61198425292969,38.681983947753906,,27.86505889892578,38.4903564453125,65.66236877441406,32.630191802978516
2017-09-22,2502.219970703125,179.356689453125,209.47769165039062,142.2952423095703,160.25376892089844,141.13584899902344,69.91932678222656,102.1976318359375,110.03592681884766,122.78422546386719,108.55989074707031,94.0444107055664,115.15630340576172,94.94000244140625,36.03837966918945,82.00940704345703,243.08827209472656,72.4721450805664,80.46846771240234,109.3844223022461,179.23092651367188,81.55786895751953,95.123779296875,53.09056854248047,50.659549713134766,38.7586669921875,,28.435991287231445,39.24538040161133,65.8387222290039,32.612648010253906
2017-09-25,2496.659912109375,178.16729736328125,208.7794952392578,143.30039978027344,160.71096801757812,138.7822265625,68.83872985839844,99.73854064941406,109.93862915039062,121.96998596191406,109.12033081054688,94.6056900024414,114.9635009765625,92.47000122070312,35.7204475402832,81.8331298828125,241.06922912597656,72.12590026855469,80.88721466064453,109.9421615600586,179.20541381835938,80.94722747802734,96.05957794189453,53.13134002685547,50.65004348754883,38.92905807495117,,28.734243392944336,39.24538040161133,66.300537109375,32.5951042175293
2017-09-26,2496.840087890625,179.0500030517578,208.48934936523438,143.44271850585938,160.11573791503906,136.19775390625,68.83872985839844,99.66107177734375,110.10665893554688,121.47624969482422,109.03136444091797,94.22881317138672,114.76193237304688,92.33999633789062,36.33497619628906,82.2784423828125,240.48150634765625,72.34458923339844,80.82616424560547,110.46221923828125,179.46054077148438,80.58599853515625,95.1527099609375,52.788970947265625,51.097259521484375,38.826820373535156,,28.768329620361328,38.93865203857422,66.40128326416016,32.86703109741211
2017-09-27,2507.0400390625,180.71324157714844,212.8596954345703,143.1403045654297,159.4945831298828,136.8194580078125,69.39312744140625,100.58082580566406,110.11550903320312,120.89591217041016,109.04916381835938,94.17272186279297,113.71894073486328,93.20999908447266,36.59357833862305,83.02059173583984,241.97921752929688,72.25347137451172,79.2733154296875,109.78390502929688,178.14244079589844,81.8588638305664,95.7412109375,52.634090423583984,50.11717224121094,38.03444290161133,,28.529722213745117,38.93865203857422,65.62041473388672,32.92841720581055
2017-09-28,2510.06005859375,182.20924377441406,213.50341796875,144.4211883544922,159.9949493408203,139.87469482421875,69.41194152832031,101.24884033203125,110.74337768554688,121.77078247070312,109.23596954345703,94.30899810791016,113.47354888916016,92.5999984741211,36.36819076538086,83.62361907958984,241.02183532714844,71.9436264038086,79.29076385498047,109.78390502929688,178.2019500732422,82.03087615966797,94.5931625366211,52.405853271484375,50.079124450683594,38.26449203491211,,28.4189510345459,38.86000061035156,65.09141540527344,33.182796478271484
